statecode,dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
KA,21-08-2021,9394,11082,1081118,0,165,1524021,734536
KA,22-08-2021,9152,10927,1053509,0,166,1544728,771072
KA,23-08-2021,9238,10883,1046293,0,148,1606392,832572
KA,24-08-2021,9199,10751,1108939,0,145,1588640,859492
KA,25-08-2021,9058,10861,1125889,0,145,1723711,936342
KA,26-08-2021,8839,10529,1136099,0,143,1840605,989326
KA,27-08-2021,8687,10735,1149999,0,143,2475373,1273411
KA,28-08-2021,8566,10376,1176132,0,138,2180891,1088694
KA,29-08-2021,8639,10304,1229638,0,133,2729379,1354712
KA,30-08-2021,8461,10186,1274493,0,138,2880720,1355701
KA,31-08-2021,8419,9683,1212235,0,134,3112787,1382352
KA,01-09-2021,8354,9127,1191588,0,133,3673935,1523469
KA,02-09-2021,8381,9173,1169787,0,130,3638344,1495897
KA,03-09-2021,8300,8734,1162114,0,132,3074205,1306671
KA,04-09-2021,8054,9065,1137720,0,140,3269032,1497079
KA,05-09-2021,7909,9035,1115958,0,131,2704186,1249216
KA,06-09-2021,7909,8782,1103829,0,133,2584759,1300337
KA,07-09-2021,7543,8374,1093963,0,123,2381917,1301496
KA,08-09-2021,7486,8720,1088265,1,119,1936612,1271255
KA,09-09-2021,7320,8604,1092327,1,101,1799659,1247433
KA,10-09-2021,7067,8350,1080779,1,92,1619275,1124767
KA,11-09-2021,6885,7872,1041034,1,86,1558937,1091638
KA,12-09-2021,6571,7320,984308,1,95,1483332,1044954
KA,13-09-2021,6271,7323,964232,2,91,1235045,1003989
KA,14-09-2021,5979,7567,951086,2,88,1107721,1009500
KA,15-09-2021,5993,7079,951771,1,79,719997,828319
KA,16-09-2021,6027,6751,948329,1,93,623666,773400
KA,17-09-2021,6063,7029,929146,1,101,2182716,2239752
KA,18-09-2021,6151,6967,948563,1,100,2181994,2285158
KA,19-09-2021,6131,7304,978261,1,99,2181362,2292760
KA,20-09-2021,6135,7908,971407,0,110,2162193,2279845
KA,21-09-2021,6394,8288,967311,0,119,2156640,2300452
KA,22-09-2021,6125,8264,943777,1,131,2553993,2760683
KA,23-09-2021,5853,8308,922856,1,128,2616794,2844538
KA,24-09-2021,5639,8159,909941,1,133,1180755,1540950
KA,25-09-2021,5537,7854,911853,1,130,1138596,1531147
KA,26-09-2021,5529,7575,922949,1,123,1117363,1500003
KA,27-09-2021,5356,6790,914589,1,119,1082941,1497932
KA,28-09-2021,5167,6158,906054,1,115,1029456,1441682
KA,29-09-2021,4859,5803,870820,0,112,998598,1497570
KA,30-09-2021,4956,5655,840264,0,111,988107,1500571
KA,01-10-2021,4756,5492,831615,0,101,925467,1469996
KA,02-10-2021,4605,5462,860102,0,94,909549,1415725
KA,03-10-2021,4494,5313,845518,0,93,906991,1414588
KA,04-10-2021,4387,5113,820676,0,86,872847,1376811
KA,05-10-2021,4280,4906,814965,0,82,876390,1399346
KA,06-10-2021,4264,4936,835325,0,74,469109,831217
KA,07-10-2021,3773,4867,843443,0,67,435241,789618
KA,08-10-2021,3581,4583,808283,0,59,688272,1224339
KA,09-10-2021,3396,5293,759009,0,64,683621,1225566
KA,10-10-2021,3138,5219,746988,0,66,747778,1341702
KA,11-10-2021,3114,5137,750883,0,63,808040,1494514
KA,12-10-2021,2924,5077,742757,0,61,866835,1626293
KA,13-10-2021,2758,4894,723639,0,62,1015835,1905791
KA,14-10-2021,2626,4606,715959,0,61,1004825,1880480
KA,15-10-2021,2699,4371,717993,0,65,677521,1313667
KA,16-10-2021,2512,3337,658089,0,62,681089,1352200
KA,17-10-2021,2432,3080,622466,0,56,623487,1240283
KA,18-10-2021,2273,2957,617514,0,58,570286,1148673
KA,19-10-2021,2290,2841,623359,0,61,481886,951398
KA,20-10-2021,2395,2882,626700,0,60,584290,755261
KA,21-10-2021,2450,2978,629446,0,62,818707,802651
KA,22-10-2021,2358,3074,638761,0,64,1055761,1367376
KA,23-10-2021,2465,2994,698693,0,65,1060608,1389001
KA,24-10-2021,2527,3200,737778,0,66,1064001,1399529
KA,25-10-2021,2603,3120,749841,0,64,1051008,1400132
KA,26-10-2021,2531,3064,740102,0,57,1058421,1465608
KA,27-10-2021,2351,2934,741332,0,61,967404,1791835
KA,28-10-2021,2464,2825,736771,0,70,784107,1831829
KA,29-10-2021,2467,2666,746308,0,66,636121,1432094
KA,30-10-2021,2443,2580,735103,0,69,628589,1381903
KA,31-10-2021,2347,2339,724215,0,75,623591,1373861
KL,30-01-2020,1,0,0,0,0,0,0
KL,02-02-2020,2,0,0,0,0,0,0
KL,03-02-2020,3,0,0,0,0,0,0
KL,14-02-2020,0,3,0,0,0,0,0
KL,08-03-2020,5,0,0,0,0,0,0
KL,09-03-2020,6,0,0,0,0,0,0
KL,10-03-2020,14,0,0,0,0,0,0
KL,12-03-2020,16,0,0,0,0,0,0
KL,13-03-2020,19,0,0,0,0,0,0
KL,15-03-2020,16,0,0,0,0,0,0
KL,16-03-2020,18,0,0,0,0,0,0
KL,19-03-2020,9,0,0,0,0,0,0
KL,20-03-2020,18,0,0,0,0,0,0
KL,21-03-2020,30,0,0,0,0,0,0
KL,22-03-2020,43,0,0,0,0,0,0
KL,23-03-2020,68,0,0,0,0,0,0
KL,24-03-2020,82,0,0,0,0,0,0
KL,25-03-2020,91,0,0,0,0,0,0
KL,26-03-2020,109,0,0,0,0,0,0
KL,27-03-2020,136,0,0,0,0,0,0
KL,28-03-2020,130,0,0,0,0,0,0
KL,29-03-2020,135,17,0,0,1,0,0
KL,30-03-2020,139,17,0,0,1,0,0
KL,31-03-2020,132,21,0,0,2,0,0
KL,01-04-2020,147,23,7965,0,2,0,0
KL,02-04-2020,149,25,8456,0,2,0,0
KL,03-04-2020,119,39,9139,0,2,0,0
KL,04-04-2020,124,47,9744,0,2,0,0
KL,05-04-2020,112,36,10221,0,1,0,0
KL,06-04-2020,93,39,10716,0,1,0,0
KL,07-04-2020,95,47,11232,0,0,0,0
KL,08-04-2020,80,58,4021,0,0,0,0
KL,09-04-2020,71,69,4254,0,0,0,0
KL,10-04-2020,69,82,4200,0,0,0,0
KL,11-04-2020,68,93,4419,0,1,0,0
KL,12-04-2020,62,123,4768,0,1,0,0
KL,13-04-2020,52,139,4967,0,1,0,0
KL,14-04-2020,51,140,5003,0,1,0,0
KL,15-04-2020,43,134,4489,0,1,0,0
KL,16-04-2020,38,148,4690,0,1,0,0
KL,17-04-2020,32,131,4690,0,1,0,0
KL,18-04-2020,26,114,4611,0,0,0,0
KL,19-04-2020,26,91,4362,0,0,0,0
KL,20-04-2020,29,93,4073,0,0,0,0
KL,21-04-2020,40,96,4017,0,0,0,0
KL,22-04-2020,50,90,4346,0,0,0,0
KL,23-04-2020,53,71,3934,0,0,0,0
KL,24-04-2020,55,76,3911,0,1,0,0
KL,25-04-2020,58,81,3586,0,1,0,0
KL,26-04-2020,67,72,3603,0,1,0,0
KL,27-04-2020,74,64,4390,0,1,0,0
KL,28-04-2020,59,52,4603,0,1,0,0
KL,29-04-2020,58,61,5006,0,1,0,0
KL,30-04-2020,50,67,6147,0,1,0,0
KL,01-05-2020,47,61,7072,0,0,0,0
KL,02-05-2020,42,62,10916,0,0,0,0
KL,03-05-2020,31,59,11654,0,0,0,0
KL,04-05-2020,18,107,11295,0,0,0,0
KL,05-05-2020,17,103,11457,0,0,0,0
KL,06-05-2020,7,100,11719,0,0,0,0
KL,07-05-2020,5,91,10725,0,0,0,0
KL,08-05-2020,6,92,10254,0,0,0,0
KL,09-05-2020,6,85,6847,0,0,0,0
KL,10-05-2020,13,88,6671,0,0,0,0
KL,11-05-2020,20,27,6259,0,0,0,0
KL,12-05-2020,22,27,6149,0,0,0,0
KL,13-05-2020,32,21,6102,0,0,0,0
KL,14-05-2020,58,19,6833,0,0,0,0
KL,15-05-2020,73,9,7565,0,0,0,0
KL,16-05-2020,82,12,8310,0,0,0,0
KL,17-05-2020,89,8,8757,0,0,0,0
KL,18-05-2020,111,8,9359,0,0,0,0
KL,19-05-2020,118,8,10127,0,0,0,0
KL,20-05-2020,132,12,10985,0,0,0,0
KL,21-05-2020,130,17,11334,0,0,0,0
KL,22-05-2020,156,19,11551,0,1,0,0
KL,23-05-2020,207,18,12010,0,1,0,0
KL,24-05-2020,246,23,11864,0,2,0,0
KL,25-05-2020,266,35,11950,0,2,0,0
KL,26-05-2020,321,45,12715,0,3,0,0
KL,27-05-2020,337,50,13328,0,3,0,0
KL,28-05-2020,398,45,14249,0,4,0,0
KL,29-05-2020,418,53,15832,0,4,0,0
KL,30-05-2020,414,60,16814,0,5,0,0
KL,31-05-2020,422,70,15608,0,4,0,0
KL,01-06-2020,430,76,19440,0,5,0,0
KL,02-06-2020,449,85,20866,0,5,0,0
KL,03-06-2020,491,99,27387,0,5,0,0
KL,04-06-2020,500,135,29070,0,7,0,0
KL,05-06-2020,549,148,29831,-1,6,0,0
KL,06-06-2020,599,188,30539,0,6,0,0
KL,07-06-2020,645,214,34422,0,6,0,0
KL,08-06-2020,679,207,31507,0,6,0,0
KL,09-06-2020,684,222,39919,0,5,0,0
KL,10-06-2020,667,255,35658,0,6,0,0
KL,11-06-2020,656,278,36282,0,4,0,0
KL,12-06-2020,623,287,36412,1,5,0,0
KL,13-06-2020,600,283,37046,0,4,0,0
KL,14-06-2020,547,298,37234,0,4,0,0
KL,15-06-2020,538,361,37730,-1,4,0,0
KL,16-06-2020,526,387,31029,-1,4,0,0
KL,17-06-2020,536,420,30823,-1,3,0,0
KL,18-06-2020,550,447,33061,0,3,0,0
KL,19-06-2020,590,511,33272,0,2,0,0
KL,20-06-2020,632,522,33717,0,2,0,0
KL,21-06-2020,711,559,34037,0,2,0,0
KL,22-06-2020,767,573,34217,1,1,0,0
KL,23-06-2020,829,573,34942,1,2,0,0
KL,24-06-2020,906,564,35738,1,2,0,0
KL,25-06-2020,932,528,34539,0,1,0,0
KL,26-06-2020,964,497,35727,0,1,0,0
KL,27-06-2020,1032,542,36684,0,1,0,0
KL,28-06-2020,1017,491,37620,0,1,0,0
KL,29-06-2020,1001,482,38834,0,2,0,0
KL,30-06-2020,991,497,39511,0,2,0,0
KL,01-07-2020,990,548,41450,0,3,0,0
KL,02-07-2020,1027,697,43225,0,3,0,0
KL,03-07-2020,1088,833,43555,0,3,0,0
KL,04-07-2020,1133,940,44768,0,3,0,0
KL,05-07-2020,1240,1024,47397,0,3,0,0
KL,06-07-2020,1311,1112,51086,0,4,0,0
KL,07-07-2020,1452,1150,54398,0,3,0,0
KL,08-07-2020,1602,1125,57166,0,2,0,0
KL,09-07-2020,1781,1072,60420,0,2,0,0
KL,10-07-2020,1986,983,67474,0,2,0,0
KL,11-07-2020,2234,917,74838,0,4,0,0
KL,12-07-2020,2444,923,79311,0,6,0,0
KL,13-07-2020,2700,918,140459,0,6,0,0
KL,14-07-2020,3036,986,149075,0,7,0,0
KL,15-07-2020,3358,1075,157533,0,8,0,0
KL,16-07-2020,3741,1154,165052,0,10,0,0
KL,17-07-2020,4116,1175,168910,0,11,0,0
KL,18-07-2020,4221,1236,179291,0,11,0,0
KL,19-07-2020,4607,1276,184976,0,11,0,0
KL,20-07-2020,4952,1359,129718,0,10,0,0
KL,21-07-2020,5064,1452,132235,0,10,0,0
KL,22-07-2020,5479,1528,135214,3,10,0,0
KL,23-07-2020,5835,1732,139995,4,13,0,0
KL,24-07-2020,5929,2567,145877,4,16,0,0
KL,25-07-2020,6439,3412,139842,4,19,0,0
KL,26-07-2020,6545,3929,140243,5,19,0,0
KL,27-07-2020,6453,4429,142163,6,20,0,0
KL,28-07-2020,6900,4834,142070,6,23,0,0
KL,29-07-2020,6765,5203,144483,7,23,0,0
KL,30-07-2020,6193,5565,141219,10,20,0,0
KL,31-07-2020,6618,5461,140996,14,19,0,0
KL,01-08-2020,6644,5164,141937,16,22,0,0
KL,02-08-2020,6886,5163,144330,15,21,0,0
KL,03-08-2020,7146,5233,146052,17,21,0,0
KL,04-08-2020,7062,5575,149612,20,20,0,0
KL,05-08-2020,7354,6168,150643,18,26,0,0
KL,06-08-2020,8146,6174,154870,18,27,0,0
KL,07-08-2020,8087,6124,160383,18,29,0,0
KL,08-08-2020,8378,7087,167713,19,25,0,0
KL,09-08-2020,8420,7369,167130,20,26,0,0
KL,10-08-2020,8642,7338,166773,20,31,0,0
KL,11-08-2020,8976,7743,168473,19,33,0,0
KL,12-08-2020,8993,7389,172304,19,32,0,0
KL,13-08-2020,9259,7355,179367,16,32,0,0
KL,14-08-2020,9577,7845,184284,12,37,0,0
KL,15-08-2020,9765,6933,190733,10,40,0,0
KL,16-08-2020,10084,7062,198519,11,48,0,0
KL,17-08-2020,10625,7409,204771,9,54,0,0
KL,18-08-2020,10966,7348,212643,10,55,0,0
KL,19-08-2020,12087,7685,219998,9,56,0,0
KL,20-08-2020,12491,8136,225270,9,62,0,0
KL,21-08-2020,12905,8251,228136,11,64,0,0
KL,22-08-2020,13469,8740,232410,10,72,0,0
KL,23-08-2020,13847,8751,239831,9,67,0,0
KL,24-08-2020,13364,8858,240621,8,65,0,0
KL,25-08-2020,13981,8949,244831,5,69,0,0
KL,26-08-2020,14124,9083,249434,4,75,0,0
KL,27-08-2020,14562,9933,251791,3,76,0,0
KL,28-08-2020,15122,10611,258942,2,71,0,0
KL,29-08-2020,15347,11544,256858,2,62,0,0
KL,30-08-2020,15593,12200,247221,1,64,0,0
KL,31-08-2020,15881,12655,238823,1,60,0,0
KL,01-09-2020,14646,13310,212135,2,54,0,0
KL,02-09-2020,13717,14088,198866,2,48,0,0
KL,03-09-2020,12864,13971,190785,2,48,0,0
KL,04-09-2020,12800,14590,184317,1,52,0,0
KL,05-09-2020,13058,14476,188642,2,57,0,0
KL,06-09-2020,13986,14906,202717,2,60,0,0
KL,07-09-2020,14104,15459,206500,2,65,0,0
KL,08-09-2020,15990,15210,236252,1,74,0,0
KL,09-09-2020,17845,15139,253658,1,79,0,0
KL,10-09-2020,19641,14846,263353,1,81,0,0
KL,11-09-2020,20150,13456,261471,1,84,0,0
KL,12-09-2020,20380,13289,267274,1,88,0,0
KL,13-09-2020,20437,12948,260299,1,92,0,0
KL,14-09-2020,21329,12812,260882,2,95,0,0
KL,15-09-2020,21518,13482,265564,3,93,0,0
KL,16-09-2020,21946,13687,266823,3,95,0,0
KL,17-09-2020,22948,14767,268875,3,93,0,0
KL,18-09-2020,24127,16185,282416,4,91,0,0
KL,19-09-2020,25886,17103,285062,3,94,0,0
KL,20-09-2020,27443,17999,294579,5,96,0,0
KL,21-09-2020,27813,18911,298014,4,99,0,0
KL,22-09-2020,28723,19386,293899,5,107,0,0
KL,23-09-2020,30269,20074,300246,6,113,0,0
KL,24-09-2020,32242,20505,312563,8,124,0,0
KL,25-09-2020,34552,21242,321213,8,134,0,0
KL,26-09-2020,36914,21579,332429,8,137,0,0
KL,27-09-2020,39663,22219,343360,8,142,0,0
KL,28-09-2020,41291,22544,353720,9,144,0,0
KL,29-09-2020,44520,22957,369337,7,147,0,0
KL,30-09-2020,47974,23542,380391,7,150,0,0
KL,01-10-2020,49785,23202,385175,5,158,0,0
KL,02-10-2020,52566,23813,392361,7,156,0,0
KL,03-10-2020,53394,25090,387838,7,157,0,0
KL,04-10-2020,54502,26550,393338,5,159,0,0
KL,05-10-2020,55006,27843,394104,7,162,0,0
KL,06-10-2020,55523,29404,401597,7,165,0,0
KL,07-10-2020,57299,32029,414466,6,164,0,0
KL,08-10-2020,54609,36204,417369,6,159,0,0
KL,09-10-2020,54601,40160,421574,3,164,0,0
KL,10-10-2020,58522,43254,433800,3,165,0,0
KL,11-10-2020,59316,47327,430248,3,167,0,0
KL,12-10-2020,60204,50523,430006,0,166,0,0
KL,13-10-2020,61097,53265,412991,1,162,0,0
KL,14-10-2020,56735,54896,386496,3,160,0,0
KL,15-10-2020,59079,54975,373989,7,159,0,0
KL,16-10-2020,57112,53694,357363,8,158,0,0
KL,17-10-2020,54373,54115,342117,11,161,0,0
KL,18-10-2020,52657,53601,344879,14,158,0,0
KL,19-10-2020,51749,53234,347369,15,157,0,0
KL,20-10-2020,49576,52886,353017,15,160,0,0
KL,21-10-2020,51701,51933,364991,14,166,0,0
KL,22-10-2020,51394,52444,370930,10,166,0,0
KL,23-10-2020,52622,51795,383883,9,168,0,0
KL,24-10-2020,51859,50272,399409,6,167,0,0
KL,25-10-2020,51071,49511,389217,4,171,0,0
KL,26-10-2020,50336,49149,387759,4,170,0,0
KL,27-10-2020,49202,48789,380051,4,170,0,0
KL,28-10-2020,49623,49610,385001,3,171,0,0
KL,29-10-2020,49161,50491,383247,3,174,0,0
KL,30-10-2020,47288,52201,372439,4,176,0,0
KL,31-10-2020,47018,53063,364845,5,178,0,0
KL,01-11-2020,47200,53925,366643,5,180,0,0
KL,02-11-2020,47051,53926,364847,7,181,0,0
KL,03-11-2020,48456,55713,379792,8,183,0,0
KL,04-11-2020,48182,56259,384082,8,184,0,0
KL,05-11-2020,47982,55484,391131,11,184,0,0
KL,06-11-2020,48346,55510,400534,10,183,0,0
KL,07-11-2020,47564,55300,404586,9,184,0,0
KL,08-11-2020,45979,53642,403374,9,180,0,0
KL,09-11-2020,45434,52517,402518,7,181,0,0
KL,10-11-2020,44582,50413,396131,5,183,0,0
KL,11-11-2020,43073,49459,389053,5,184,0,0
KL,12-11-2020,41790,47879,384867,2,183,0,0
KL,13-11-2020,40592,46226,379704,2,182,0,0
KL,14-11-2020,39748,45899,377206,3,180,0,0
KL,15-11-2020,38889,45730,374534,2,177,0,0
KL,16-11-2020,38006,46314,367186,3,174,0,0
KL,17-11-2020,37788,46236,368592,3,173,0,0
KL,18-11-2020,37200,46050,371769,4,172,0,0
KL,19-11-2020,37385,46791,381584,5,173,0,0
KL,20-11-2020,37609,46988,383728,5,175,0,0
KL,21-11-2020,37024,46914,382385,7,174,0,0
KL,22-11-2020,37697,46457,384274,7,180,0,0
KL,23-11-2020,38744,45315,394792,5,183,0,0
KL,24-11-2020,38372,43844,398618,6,180,0,0
KL,25-11-2020,38444,42548,397291,6,178,0,0
KL,26-11-2020,38100,41658,386270,6,179,0,0
KL,27-11-2020,36038,39804,365013,6,174,0,0
KL,28-11-2020,36516,38360,368786,4,174,0,0
KL,29-11-2020,36905,37994,370546,4,174,0,0
KL,30-11-2020,36530,38624,369576,5,173,0,0
KL,01-12-2020,36485,39626,368402,4,175,0,0
KL,02-12-2020,36310,39780,359353,4,177,0,0
KL,03-12-2020,36308,39400,363833,4,181,0,0
KL,04-12-2020,38060,40352,382181,5,187,0,0
KL,05-12-2020,37658,40897,378701,8,194,0,0
KL,06-12-2020,36792,40253,380819,9,195,0,0
KL,07-12-2020,36682,38903,379888,9,197,0,0
KL,08-12-2020,36339,37487,381600,10,202,0,0
KL,09-12-2020,34898,36210,377352,12,209,0,0
KL,10-12-2020,33992,35467,369645,15,204,0,0
KL,11-12-2020,32916,34719,365697,18,204,0,0
